state,window_date,window_days,winning_size,frequency,population_variance
NAGALAND,2022-06-15,10,L,4,27808.6875
NAGALAND,2022-06-16,10,L,5,28599.03999999998
NAGALAND,2022-06-17,10,L,8,27384.359375
NAGALAND,2022-06-18,10,L,8,27384.359375
NAGALAND,2022-06-19,10,XXL,8,188340.484375
NAGALAND,2022-06-20,10,XXL,9,168850.8395061727
NAGALAND,2022-06-21,10,XXL,10,153624.95999999996
NAGALAND,2022-06-22,10,XXL,11,199341.70247933886
NAGALAND,2022-06-23,10,XXL,12,189671.72222222225
NAGALAND,2022-06-24,10,XXL,13,155262.54437869822
NAGALAND,2022-06-25,10,XXL,11,115250.44628099177
NAGALAND,2022-06-26,10,XXL,11,115250.44628099177
NAGALAND,2022-06-27,10,XXL,7,144621.55102040828
NAGALAND,2022-06-28,10,XXL,6,117724.25
NAGALAND,2022-06-29,10,XXL,6,117724.25
NAGALAND,2022-06-30,10,XXL,5,140966.6399999999
NAGALAND,2022-07-01,10,XXL,4,150718.5
NAGALAND,2022-07-02,10,XXL,3,32858.0
NAGALAND,2022-07-03,10,XXL,2,900.0
NAGALAND,2022-07-04,10,3XL,1,0.0
NAGALAND,2022-07-05,10,3XL,1,0.0
NAGALAND,2022-07-06,10,3XL,1,0.0
NAGALAND,2022-07-07,10,3XL,1,0.0
NEW DELHI,2022-04-03,10,L,1,0.0
NEW DELHI,2022-04-04,10,XXL,2,4624.0
NEW DELHI,2022-04-05,10,XXL,2,4624.0
NEW DELHI,2022-04-06,10,XXL,3,19644.666666666686
NEW DELHI,2022-04-07,10,XXL,4,15202.25
NEW DELHI,2022-04-08,10,XXL,4,15202.25
NEW DELHI,2022-04-09,10,XXL,4,15202.25
NEW DELHI,2022-04-10,10,XXL,4,15202.25
NEW DELHI,2022-04-11,10,XXL,4,15202.25
NEW DELHI,2022-04-12,10,XXL,4,15202.25
NEW DELHI,2022-04-13,10,XXL,4,15202.25
NEW DELHI,2022-04-14,10,L,3,36488.666666666744
NEW DELHI,2022-04-15,10,L,3,36488.666666666744
NEW DELHI,2022-04-16,10,XS,2,1056.25
NEW DELHI,2022-04-17,10,XS,2,1056.25
NEW DELHI,2022-04-18,10,XS,2,1056.25
NEW DELHI,2022-04-19,10,XL,3,85998.22222222236
NEW DELHI,2022-04-20,10,XL,3,85998.22222222236
NEW DELHI,2022-04-21,10,XL,3,85998.22222222236
NEW DELHI,2022-04-22,10,XL,3,85998.22222222236
NEW DELHI,2022-04-23,10,XL,3,85998.22222222236
NEW DELHI,2022-04-24,10,XL,3,85998.22222222236
NEW DELHI,2022-04-25,10,M,3,91054.88888888899
NEW DELHI,2022-04-26,10,M,4,69635.25
NEW DELHI,2022-04-27,10,M,4,69635.25
NEW DELHI,2022-04-28,10,M,5,117311.43999999994
NEW DELHI,2022-04-29,10,M,5,117311.43999999994
NEW DELHI,2022-04-30,10,M,5,117311.43999999994
NEW DELHI,2022-05-01,10,M,4,133300.6875
NEW DELHI,2022-05-02,10,XS,3,22934.222222222365
NEW DELHI,2022-05-03,10,XS,5,28210.23999999999
NEW DELHI,2022-05-04,10,XS,5,28210.23999999999
NEW DELHI,2022-05-05,10,XS,5,28210.23999999999
NEW DELHI,2022-05-06,10,S,3,59627.555555555555
NEW DELHI,2022-05-07,10,S,3,59627.555555555555
NEW DELHI,2022-05-08,10,S,3,59627.555555555555
NEW DELHI,2022-05-09,10,S,3,59627.555555555555
NEW DELHI,2022-05-10,10,S,3,59627.555555555555
NEW DELHI,2022-05-11,10,S,3,59627.555555555555
NEW DELHI,2022-05-12,10,S,3,59627.555555555555
NEW DELHI,2022-05-13,10,S,3,59627.555555555555
NEW DELHI,2022-05-14,10,3XL,2,729.0
NEW DELHI,2022-05-15,10,L,2,228006.25
NEW DELHI,2022-05-16,10,L,2,228006.25
NEW DELHI,2022-05-17,10,S,2,30.25
NEW DELHI,2022-05-18,10,S,3,15332.666666666657
NEW DELHI,2022-05-19,10,S,3,15332.666666666657
NEW DELHI,2022-05-20,10,S,3,15332.666666666657
NEW DELHI,2022-05-21,10,S,4,11799.5
NEW DELHI,2022-05-22,10,S,4,11799.5
NEW DELHI,2022-05-23,10,S,4,11799.5
NEW DELHI,2022-05-24,10,S,4,11799.5
NEW DELHI,2022-05-25,10,S,4,11799.5
NEW DELHI,2022-05-26,10,XS,3,4.666666666671517
NEW DELHI,2022-05-27,10,M,4,32145.5
NEW DELHI,2022-05-28,10,XS,4,604.75
NEW DELHI,2022-05-29,10,XS,4,604.75
NEW DELHI,2022-05-30,10,XS,4,604.75
NEW DELHI,2022-05-31,10,XS,4,604.75
NEW DELHI,2022-06-01,10,XS,4,604.75
NEW DELHI,2022-06-02,10,XS,4,604.75
NEW DELHI,2022-06-03,10,XS,4,604.75
NEW DELHI,2022-06-04,10,L,3,20402.666666666628
NEW DELHI,2022-06-05,10,L,3,20402.666666666628
NEW DELHI,2022-06-06,10,L,3,20402.666666666628
NEW DELHI,2022-06-07,10,L,3,20402.666666666628
NEW DELHI,2022-06-08,10,L,3,20402.666666666628
NEW DELHI,2022-06-09,10,L,3,20402.666666666628
NEW DELHI,2022-06-10,10,L,3,20402.666666666628
NEW DELHI,2022-06-11,10,L,3,20402.666666666628
NEW DELHI,2022-06-12,10,XXL,3,144.66666666668607
NEW DELHI,2022-06-13,10,XXL,4,2418.6875
NEW DELHI,2022-06-14,10,XXL,2,4032.25
NEW DELHI,2022-06-15,10,XXL,2,4032.25
NEW DELHI,2022-06-16,10,XXL,2,4032.25
NEW DELHI,2022-06-17,10,XXL,2,4032.25
NEW DELHI,2022-06-18,10,XXL,2,4032.25
NEW DELHI,2022-06-19,10,XXL,2,4032.25
NEW DELHI,2022-06-20,10,XXL,2,4032.25
NEW DELHI,2022-06-21,10,XXL,2,4032.25
NEW DELHI,2022-06-22,10,3XL,1,0.0
NEW DELHI,2022-06-23,10,3XL,1,0.0
NEW DELHI,2022-06-24,10,3XL,1,0.0
NEW DELHI,2022-06-25,10,3XL,1,0.0
NEW DELHI,2022-06-26,10,3XL,1,0.0
NEW DELHI,2022-06-27,10,3XL,1,0.0
NEW DELHI,2022-06-28,10,3XL,1,0.0
NEW DELHI,2022-06-29,10,3XL,1,0.0
NEW DELHI,2022-06-30,10,3XL,1,0.0
NL,2022-04-29,10,M,1,0.0
NL,2022-04-30,10,M,1,0.0
NL,2022-05-01,10,M,1,0.0
NL,2022-05-02,10,M,1,0.0
NL,2022-05-03,10,M,1,0.0
NL,2022-05-04,10,M,1,0.0
NL,2022-05-05,10,M,1,0.0
NL,2022-05-06,10,M,1,0.0
NL,2022-05-07,10,M,1,0.0
NL,2022-05-08,10,M,1,0.0
NL,2022-06-27,10,M,1,0.0
NL,2022-06-28,10,M,1,0.0
NL,2022-06-29,10,M,1,0.0
NL,2022-06-30,10,M,1,0.0
NL,2022-07-01,10,M,1,0.0
NL,2022-07-02,10,M,1,0.0
NL,2022-07-03,10,M,1,0.0
NL,2022-07-04,10,M,1,0.0
NL,2022-07-05,10,M,1,0.0
NL,2022-07-06,10,M,1,0.0
ODISHA,2022-04-01,10,XS,3,12566.222222222306
ODISHA,2022-04-02,10,S,8,64961.1875
ODISHA,2022-04-03,10,L,15,86682.22222222219
ODISHA,2022-04-04,10,L,18,88440.54320987652
ODISHA,2022-04-05,10,L,19,83970.63711911353
ODISHA,2022-04-06,10,L,23,84570.89603024564
ODISHA,2022-04-07,10,L,26,78357.89940828411
ODISHA,2022-04-08,10,L,32,67559.7333984375
ODISHA,2022-04-09,10,L,34,80958.07266435988
ODISHA,2022-04-10,10,L,40,82143.07437499997
ODISHA,2022-04-11,10,L,45,95887.04888888891
ODISHA,2022-04-12,10,L,48,87673.234375
ODISHA,2022-04-13,10,XL,46,68286.11200378073
ODISHA,2022-04-14,10,L,48,79949.07248263888
ODISHA,2022-04-15,10,L,50,89033.69760000007
ODISHA,2022-04-16,10,L,48,87000.69270833337
ODISHA,2022-04-17,10,L,46,88767.91162570892
ODISHA,2022-04-18,10,L,47,90440.81846989586
ODISHA,2022-04-19,10,L,49,88840.50645564357
ODISHA,2022-04-20,10,L,46,103036.07939508499
ODISHA,2022-04-21,10,L,45,91102.43950617278
ODISHA,2022-04-22,10,S,43,103539.25689561933
ODISHA,2022-04-23,10,M,46,59228.37287334597
ODISHA,2022-04-24,10,M,48,58730.817708333314
ODISHA,2022-04-25,10,M,48,59578.748263888934
ODISHA,2022-04-26,10,M,53,72908.43004627974
ODISHA,2022-04-27,10,M,57,75253.39489073557
ODISHA,2022-04-28,10,M,54,71292.4101508917
ODISHA,2022-04-29,10,M,53,70750.0477038091
ODISHA,2022-04-30,10,M,53,77823.50800996792
ODISHA,2022-05-01,10,M,52,79822.86501479289
ODISHA,2022-05-02,10,M,46,84353.38374291116
ODISHA,2022-05-03,10,M,46,82417.88279773155
ODISHA,2022-05-04,10,M,48,82591.4149305555
ODISHA,2022-05-05,10,M,47,82886.44273426884
ODISHA,2022-05-06,10,M,41,70892.14515169535
ODISHA,2022-05-07,10,XL,44,178115.31559917354
ODISHA,2022-05-08,10,XL,44,175082.57179752074
ODISHA,2022-05-09,10,XL,43,177297.9967550027
ODISHA,2022-05-10,10,L,42,83506.57823129254
ODISHA,2022-05-11,10,L,43,89188.12006489985
ODISHA,2022-05-12,10,L,40,105306.29749999999
ODISHA,2022-05-13,10,L,37,114179.92549306067
ODISHA,2022-05-14,10,L,35,116194.32979591831
ODISHA,2022-05-15,10,L,36,124956.91358024697
ODISHA,2022-05-16,10,L,33,147926.6134067953
ODISHA,2022-05-17,10,L,30,133998.73888888885
ODISHA,2022-05-18,10,L,30,133794.44555555563
ODISHA,2022-05-19,10,L,27,136087.8518518518
ODISHA,2022-05-20,10,L,27,123544.48834019201
ODISHA,2022-05-21,10,L,26,117653.17899408285
ODISHA,2022-05-22,10,L,27,98612.33196159126
ODISHA,2022-05-23,10,L,27,103870.09876543214
ODISHA,2022-05-24,10,XL,26,50275.19082840235
ODISHA,2022-05-25,10,XL,31,47371.467221644125
ODISHA,2022-05-26,10,XL,29,48084.370986920374
ODISHA,2022-05-27,10,XL,28,46947.40178571426
ODISHA,2022-05-28,10,XL,29,73074.93935790722
ODISHA,2022-05-29,10,M,28,44836.551020408224
ODISHA,2022-05-30,10,M,29,46030.1022592152
ODISHA,2022-05-31,10,M,30,45093.4222222222
ODISHA,2022-06-01,10,M,29,72687.33650416165
ODISHA,2022-06-02,10,M,29,77371.28418549342
ODISHA,2022-06-03,10,M,31,77520.57023933396
ODISHA,2022-06-04,10,M,32,84715.6162109375
ODISHA,2022-06-05,10,M,35,74533.49061224499
ODISHA,2022-06-06,10,M,33,74558.73461891641
ODISHA,2022-06-07,10,M,36,56508.286265432136
ODISHA,2022-06-08,10,M,43,54842.97458085453
ODISHA,2022-06-09,10,M,48,63094.164930555504
ODISHA,2022-06-10,10,M,54,64082.50377229077
ODISHA,2022-06-11,10,M,57,57077.6417359187
ODISHA,2022-06-12,10,M,61,53235.56839559268
ODISHA,2022-06-13,10,M,60,52263.41222222225
ODISHA,2022-06-14,10,M,62,51556.32570239331
ODISHA,2022-06-15,10,M,62,53789.38709677418
ODISHA,2022-06-16,10,M,60,57787.459999999905
ODISHA,2022-06-17,10,M,53,69974.14738341043
ODISHA,2022-06-18,10,M,45,73933.18320987653
ODISHA,2022-06-19,10,M,42,69406.43140589574
ODISHA,2022-06-20,10,M,37,79303.60116873635
ODISHA,2022-06-21,10,M,36,78626.20061728387
ODISHA,2022-06-22,10,M,35,85696.6448979592
ODISHA,2022-06-23,10,M,35,81140.48489795916
ODISHA,2022-06-24,10,XL,35,121943.54775510199
ODISHA,2022-06-25,10,XL,33,140049.46005509637
ODISHA,2022-06-26,10,XL,36,146653.63811728393
ODISHA,2022-06-27,10,XL,39,120348.85733070353
ODISHA,2022-06-28,10,XL,42,112623.97562358272
ODISHA,2022-06-29,10,XL,37,112578.04674945219
ODISHA,2022-06-30,10,XL,36,112739.6319444445
ODISHA,2022-07-01,10,XL,32,107863.671875
ODISHA,2022-07-02,10,XL,26,101342.76479289948
ODISHA,2022-07-03,10,XL,26,101342.76479289948
ODISHA,2022-07-04,10,XL,18,88718.34876543208
ODISHA,2022-07-05,10,XL,16,64406.80859375
ODISHA,2022-07-06,10,XL,10,18003.0
ODISHA,2022-07-07,10,L,6,35330.58333333337
ODISHA,2022-07-08,10,L,4,39481.6875
ODISHA,2022-07-09,10,M,1,0.0
ORISSA,2022-04-14,10,L,1,0.0
ORISSA,2022-04-15,10,L,1,0.0
ORISSA,2022-04-16,10,L,1,0.0
ORISSA,2022-04-17,10,L,1,0.0
ORISSA,2022-04-18,10,L,1,0.0
ORISSA,2022-04-19,10,L,1,0.0
ORISSA,2022-04-20,10,L,1,0.0
ORISSA,2022-04-21,10,L,1,0.0
ORISSA,2022-04-22,10,L,1,0.0
ORISSA,2022-04-23,10,L,1,0.0
ORISSA,2022-06-09,10,S,1,0.0
ORISSA,2022-06-10,10,S,1,0.0
ORISSA,2022-06-11,10,S,1,0.0
ORISSA,2022-06-12,10,S,1,0.0
ORISSA,2022-06-13,10,S,1,0.0
ORISSA,2022-06-14,10,S,1,0.0
ORISSA,2022-06-15,10,S,1,0.0
ORISSA,2022-06-16,10,S,1,0.0
ORISSA,2022-06-17,10,S,1,0.0
ORISSA,2022-06-18,10,S,1,0.0
ORISSA,2022-06-19,10,XXL,1,0.0
ORISSA,2022-06-20,10,XXL,1,0.0
ORISSA,2022-06-21,10,XXL,1,0.0
ORISSA,2022-06-22,10,XXL,1,0.0
PB,2022-04-07,10,3XL,1,0.0
PB,2022-04-08,10,3XL,1,0.0
PB,2022-04-09,10,3XL,1,0.0
PB,2022-04-10,10,3XL,1,0.0
PB,2022-04-11,10,3XL,1,0.0
PB,2022-04-12,10,3XL,1,0.0
PB,2022-04-13,10,3XL,1,0.0
PB,2022-04-14,10,3XL,1,0.0
PB,2022-04-15,10,3XL,1,0.0
PB,2022-04-16,10,3XL,1,0.0
PONDICHERRY,2022-05-24,10,3XL,1,0.0
PONDICHERRY,2022-05-25,10,3XL,1,0.0
PONDICHERRY,2022-05-26,10,3XL,1,0.0
PONDICHERRY,2022-05-27,10,3XL,1,0.0
PONDICHERRY,2022-05-28,10,3XL,1,0.0
PONDICHERRY,2022-05-29,10,3XL,1,0.0
PONDICHERRY,2022-05-30,10,3XL,1,0.0
PONDICHERRY,2022-05-31,10,3XL,1,0.0
PONDICHERRY,2022-06-01,10,3XL,1,0.0
PONDICHERRY,2022-06-02,10,3XL,1,0.0
PUDUCHERRY,2022-04-02,10,L,2,33856.0
PUDUCHERRY,2022-04-03,10,L,3,25458.666666666686
PUDUCHERRY,2022-04-04,10,L,3,25458.666666666686
PUDUCHERRY,2022-04-05,10,L,3,25458.666666666686
PUDUCHERRY,2022-04-06,10,L,3,25458.666666666686
PUDUCHERRY,2022-04-07,10,L,3,25458.666666666686
PUDUCHERRY,2022-04-08,10,L,5,19085.439999999973
PUDUCHERRY,2022-04-09,10,L,8,12214.4375
PUDUCHERRY,2022-04-10,10,L,8,12214.4375
PUDUCHERRY,2022-04-11,10,L,8,12214.4375
PUDUCHERRY,2022-04-12,10,L,6,1218.333333333343
PUDUCHERRY,2022-04-13,10,L,6,18196.583333333314
PUDUCHERRY,2022-04-14,10,L,7,15960.775510204083
PUDUCHERRY,2022-04-15,10,L,9,67750.98765432095
PUDUCHERRY,2022-04-16,10,S,10,29692.45000000001
PUDUCHERRY,2022-04-17,10,S,9,27043.43209876545
PUDUCHERRY,2022-04-18,10,S,10,24590.840000000026
PUDUCHERRY,2022-04-19,10,S,10,42966.65000000002
PUDUCHERRY,2022-04-20,10,S,10,42966.65000000002
PUDUCHERRY,2022-04-21,10,S,12,37092.72222222225
PUDUCHERRY,2022-04-22,10,S,11,36934.694214875984
PUDUCHERRY,2022-04-23,10,S,11,36934.694214875984
PUDUCHERRY,2022-04-24,10,S,12,33960.354166666686
PUDUCHERRY,2022-04-25,10,S,8,36824.25
PUDUCHERRY,2022-04-26,10,L,7,4712.816326530592
PUDUCHERRY,2022-04-27,10,XXL,8,25991.75
PUDUCHERRY,2022-04-28,10,XXL,9,23121.777777777752
PUDUCHERRY,2022-04-29,10,XL,10,68715.44
PUDUCHERRY,2022-04-30,10,XL,10,68715.44
PUDUCHERRY,2022-05-01,10,XXL,8,33046.609375
PUDUCHERRY,2022-05-02,10,XL,10,65460.65000000002
PUDUCHERRY,2022-05-03,10,XL,10,65460.65000000002
PUDUCHERRY,2022-05-04,10,XL,11,23124.694214876014
PUDUCHERRY,2022-05-05,10,XL,12,35375.74305555556
PUDUCHERRY,2022-05-06,10,XL,11,32255.23966942157
PUDUCHERRY,2022-05-07,10,XL,10,28615.75999999995
PUDUCHERRY,2022-05-08,10,XL,10,28615.75999999995
PUDUCHERRY,2022-05-09,10,XXL,7,51589.42857142852
PUDUCHERRY,2022-05-10,10,XXL,7,57155.10204081633
PUDUCHERRY,2022-05-11,10,S,7,39650.122448979586
PUDUCHERRY,2022-05-12,10,M,7,29088.4897959184
PUDUCHERRY,2022-05-13,10,M,8,32056.0
PUDUCHERRY,2022-05-14,10,S,9,31032.17283950618
PUDUCHERRY,2022-05-15,10,S,9,31032.17283950618
PUDUCHERRY,2022-05-16,10,S,10,35987.01000000001
PUDUCHERRY,2022-05-17,10,S,10,44820.76000000001
PUDUCHERRY,2022-05-18,10,S,10,54895.0
PUDUCHERRY,2022-05-19,10,S,9,31110.00000000006
PUDUCHERRY,2022-05-20,10,S,9,31110.00000000006
PUDUCHERRY,2022-05-21,10,M,8,62346.859375
PUDUCHERRY,2022-05-22,10,S,7,37985.67346938781
PUDUCHERRY,2022-05-23,10,L,6,20066.583333333314
PUDUCHERRY,2022-05-24,10,M,7,53526.9795918368
PUDUCHERRY,2022-05-25,10,M,7,53526.9795918368
PUDUCHERRY,2022-05-26,10,M,9,72323.7777777777
PUDUCHERRY,2022-05-27,10,M,9,72323.7777777777
PUDUCHERRY,2022-05-28,10,M,9,72323.7777777777
PUDUCHERRY,2022-05-29,10,M,6,22079.55555555562
PUDUCHERRY,2022-05-30,10,L,6,25058.138888888818
PUDUCHERRY,2022-05-31,10,L,5,18456.79999999999
PUDUCHERRY,2022-06-01,10,L,5,18456.79999999999
PUDUCHERRY,2022-06-02,10,L,4,18932.6875
PUDUCHERRY,2022-06-03,10,M,6,57763.472222222365
PUDUCHERRY,2022-06-04,10,M,7,55830.48979591846
PUDUCHERRY,2022-06-05,10,M,7,41939.06122448988
PUDUCHERRY,2022-06-06,10,M,7,41939.06122448988
PUDUCHERRY,2022-06-07,10,M,8,37596.734375
PUDUCHERRY,2022-06-08,10,M,8,37596.734375
PUDUCHERRY,2022-06-09,10,M,9,39561.33333333337
PUDUCHERRY,2022-06-10,10,M,9,39561.33333333337
PUDUCHERRY,2022-06-11,10,M,9,39561.33333333337
PUDUCHERRY,2022-06-12,10,M,11,44538.793388429796
PUDUCHERRY,2022-06-13,10,XL,9,47535.1358024691
PUDUCHERRY,2022-06-14,10,XL,8,53443.0
PUDUCHERRY,2022-06-15,10,XL,8,51438.609375
PUDUCHERRY,2022-06-16,10,XL,8,51438.609375
PUDUCHERRY,2022-06-17,10,M,10,140858.56000000006
PUDUCHERRY,2022-06-18,10,M,10,140858.56000000006
PUDUCHERRY,2022-06-19,10,M,9,152991.80246913584
PUDUCHERRY,2022-06-20,10,L,9,116327.2098765432
PUDUCHERRY,2022-06-21,10,L,10,104867.84999999998
PUDUCHERRY,2022-06-22,10,L,10,104867.84999999998
PUDUCHERRY,2022-06-23,10,L,8,85328.109375
PUDUCHERRY,2022-06-24,10,L,6,40027.47222222219
PUDUCHERRY,2022-06-25,10,L,6,40027.47222222219
PUDUCHERRY,2022-06-26,10,XXL,7,146601.6734693878
PUDUCHERRY,2022-06-27,10,XL,5,12346.0
PUDUCHERRY,2022-06-28,10,XL,5,12346.0
PUDUCHERRY,2022-06-29,10,XL,5,124627.7599999999
PUDUCHERRY,2022-06-30,10,XL,4,110135.6875
PUDUCHERRY,2022-07-01,10,XL,4,110135.6875
PUDUCHERRY,2022-07-02,10,XL,3,67417.5555555555
PUDUCHERRY,2022-07-03,10,XL,3,67417.5555555555
PUDUCHERRY,2022-07-04,10,XL,3,67417.5555555555
PUDUCHERRY,2022-07-05,10,XL,3,67417.5555555555
PUDUCHERRY,2022-07-06,10,XL,3,67417.5555555555
PUDUCHERRY,2022-07-07,10,XL,2,34225.0
PUDUCHERRY,2022-07-08,10,XL,2,34225.0
PUDUCHERRY,2022-07-09,10,M,1,0.0
PUNJAB,2022-04-02,10,L,3,79802.0
PUNJAB,2022-04-03,10,XL,8,26189.1875
PUNJAB,2022-04-04,10,L,13,119799.56213017757
PUNJAB,2022-04-05,10,L,18,153350.20987654314
PUNJAB,2022-04-06,10,L,23,143567.53119092633
PUNJAB,2022-04-07,10,L,26,130609.75147928996
PUNJAB,2022-04-08,10,L,32,109889.83984375
PUNJAB,2022-04-09,10,L,35,105860.99918367353
PUNJAB,2022-04-10,10,L,37,100938.46749452146
PUNJAB,2022-04-11,10,L,41,102559.82391433662
PUNJAB,2022-04-12,10,L,43,92044.40562466189
PUNJAB,2022-04-13,10,L,40,85913.24937500001
PUNJAB,2022-04-14,10,L,38,82383.07479224377
PUNJAB,2022-04-15,10,L,37,58972.29510591674
PUNJAB,2022-04-16,10,L,39,48382.510190664034
PUNJAB,2022-04-17,10,L,38,47748.6544321329
PUNJAB,2022-04-18,10,L,38,55023.60110803321
PUNJAB,2022-04-19,10,XL,47,61291.3309189679
PUNJAB,2022-04-20,10,XL,47,62444.09687641467
PUNJAB,2022-04-21,10,XL,48,53179.305555555504
PUNJAB,2022-04-22,10,XL,45,71791.25135802466
PUNJAB,2022-04-23,10,XL,48,71774.06770833331
PUNJAB,2022-04-24,10,XL,50,70044.65000000008
PUNJAB,2022-04-25,10,XL,57,66932.32009849185
PUNJAB,2022-04-26,10,XL,55,69351.334214876
PUNJAB,2022-04-27,10,XL,55,69019.04264462803
PUNJAB,2022-04-28,10,XL,51,72705.20953479433
PUNJAB,2022-04-29,10,XL,39,66194.34451019065
PUNJAB,2022-04-30,10,XL,40,58194.22750000004
PUNJAB,2022-05-01,10,XL,38,59185.91481994465
PUNJAB,2022-05-02,10,XL,44,62863.51446280995
PUNJAB,2022-05-03,10,XL,40,65931.89937499998
PUNJAB,2022-05-04,10,L,42,73432.64229024953
PUNJAB,2022-05-05,10,L,42,72879.67630385491
PUNJAB,2022-05-06,10,XL,44,91678.67355371895
PUNJAB,2022-05-07,10,L,45,69431.32543209876
PUNJAB,2022-05-08,10,L,41,52906.04402141576
PUNJAB,2022-05-09,10,L,39,51131.41222879675
PUNJAB,2022-05-10,10,L,40,55199.577500000014
PUNJAB,2022-05-11,10,3XL,40,66704.66937500006
PUNJAB,2022-05-12,10,3XL,38,68833.65443213296
PUNJAB,2022-05-13,10,3XL,40,70971.64749999996
PUNJAB,2022-05-14,10,3XL,36,68927.3858024691
PUNJAB,2022-05-15,10,3XL,34,59363.53719723172
PUNJAB,2022-05-16,10,3XL,40,59734.010000000126
PUNJAB,2022-05-17,10,3XL,39,57506.60486522026
PUNJAB,2022-05-18,10,3XL,36,76290.70061728393
PUNJAB,2022-05-19,10,3XL,36,76487.19444444438
PUNJAB,2022-05-20,10,3XL,29,77362.9013079668
PUNJAB,2022-05-21,10,3XL,27,70781.01508916327
PUNJAB,2022-05-22,10,M,28,62041.81632653065
PUNJAB,2022-05-23,10,XL,31,43329.70863683667
PUNJAB,2022-05-24,10,XL,29,36024.43757431628
PUNJAB,2022-05-25,10,3XL,31,66551.93132154009
PUNJAB,2022-05-26,10,XL,35,68336.22857142857
PUNJAB,2022-05-27,10,XL,36,64877.00617283955
PUNJAB,2022-05-28,10,XL,33,64952.90541781462
PUNJAB,2022-05-29,10,XXL,31,60312.603537981224
PUNJAB,2022-05-30,10,XXL,32,52243.3896484375
PUNJAB,2022-05-31,10,XXL,38,50639.834487534536
PUNJAB,2022-06-01,10,XXL,41,46725.60856632952
PUNJAB,2022-06-02,10,XXL,42,46696.501700680354
PUNJAB,2022-06-03,10,XXL,41,46756.71029149316
PUNJAB,2022-06-04,10,XXL,41,39169.10291493154
PUNJAB,2022-06-05,10,XXL,39,50932.51019066409
PUNJAB,2022-06-06,10,XXL,40,54333.03437499999
PUNJAB,2022-06-07,10,XXL,37,59895.10737764789
PUNJAB,2022-06-08,10,XXL,36,77750.749228395
PUNJAB,2022-06-09,10,XXL,35,79107.78775510198
PUNJAB,2022-06-10,10,L,32,92429.8974609375
PUNJAB,2022-06-11,10,M,33,108366.9054178145
PUNJAB,2022-06-12,10,L,35,84741.81714285712
PUNJAB,2022-06-13,10,M,39,79156.89940828411
PUNJAB,2022-06-14,10,M,37,58981.376186997804
PUNJAB,2022-06-15,10,M,37,65298.458728999365
PUNJAB,2022-06-16,10,M,38,57221.249307479244
PUNJAB,2022-06-17,10,M,38,58133.84764542937
PUNJAB,2022-06-18,10,M,37,60265.186267348414
PUNJAB,2022-06-19,10,M,36,72478.28626543202
PUNJAB,2022-06-20,10,M,37,69004.45142439741
PUNJAB,2022-06-21,10,M,29,78661.89774078474
PUNJAB,2022-06-22,10,M,29,71055.31510107015
PUNJAB,2022-06-23,10,3XL,26,38253.13609467447
PUNJAB,2022-06-24,10,M,28,97381.57525510207
PUNJAB,2022-06-25,10,L,27,98524.34842249658
PUNJAB,2022-06-26,10,L,30,98128.63222222222
PUNJAB,2022-06-27,10,L,30,101370.75666666665
PUNJAB,2022-06-28,10,M,28,81425.60204081627
PUNJAB,2022-06-29,10,XXL,28,79328.8826530613
PUNJAB,2022-06-30,10,XXL,24,76451.4149305555
PUNJAB,2022-07-01,10,M,22,76741.33884297527
PUNJAB,2022-07-02,10,L,20,72112.61000000004
PUNJAB,2022-07-03,10,L,17,71397.85467128025
PUNJAB,2022-07-04,10,L,13,31981.159763313655
PUNJAB,2022-07-05,10,XXL,10,88481.04000000004
PUNJAB,2022-07-06,10,XXL,7,58903.71428571426
PUNJAB,2022-07-07,10,XL,5,154836.95999999985
PUNJAB,2022-07-08,10,S,4,15854.75
PUNJAB,2022-07-09,10,S,1,0.0
PUNJAB/MOHALI/ZIRAKPUR,2022-04-26,10,L,1,0.0
PUNJAB/MOHALI/ZIRAKPUR,2022-04-27,10,L,1,0.0
PUNJAB/MOHALI/ZIRAKPUR,2022-04-28,10,L,1,0.0
PUNJAB/MOHALI/ZIRAKPUR,2022-04-29,10,L,1,0.0
PUNJAB/MOHALI/ZIRAKPUR,2022-04-30,10,L,1,0.0
PUNJAB/MOHALI/ZIRAKPUR,2022-05-01,10,L,1,0.0
PUNJAB/MOHALI/ZIRAKPUR,2022-05-02,10,L,1,0.0
PUNJAB/MOHALI/ZIRAKPUR,2022-05-03,10,L,1,0.0
PUNJAB/MOHALI/ZIRAKPUR,2022-05-04,10,L,1,0.0
PUNJAB/MOHALI/ZIRAKPUR,2022-05-05,10,L,1,0.0
RAJASTHAN,2022-04-01,10,L,2,6889.0
RAJASTHAN,2022-04-02,10,L,11,142808.1487603305
RAJASTHAN,2022-04-03,10,L,16,144599.93359375
RAJASTHAN,2022-04-04,10,L,20,123173.82749999996
RAJASTHAN,2022-04-05,10,L,24,118611.78993055562
RAJASTHAN,2022-04-06,10,L,28,105192.94387755106
RAJASTHAN,2022-04-07,10,L,32,106471.9365234375
RAJASTHAN,2022-04-08,10,L,37,96670.26150474802
RAJASTHAN,2022-04-09,10,L,39,94201.93425378046
RAJASTHAN,2022-04-10,10,L,47,91271.46038931643
RAJASTHAN,2022-04-11,10,L,51,100466.40369088808
RAJASTHAN,2022-04-12,10,L,49,91766.99958350684
RAJASTHAN,2022-04-13,10,L,47,92091.90674513346
